query_id,table_id,gold_row,gold_col,in_chunk,rank
452c6044fe4b41a19c033be1dff93757,112b84f9abd81c2e,3,2,1,0
452c6044fe4b41a19c033be1dff93757,22f5aaac65f863cd,3,1,1,8
f764f2131b974219829a1742df7e229c,10ec9541e764b26d,0,0,1,1000000000
296724fe754240f09c297410ef4ce77e,36d3fdc82932f448,2,0,1,0
296724fe754240f09c297410ef4ce77e,36d3fdc82932f448,2,1,1,0
8e25715ff64c4faca35cd77293fe03bf,338c4a18eaaa75b0,3,0,1,0
8e25715ff64c4faca35cd77293fe03bf,338c4a18eaaa75b0,6,0,1,0
8e25715ff64c4faca35cd77293fe03bf,338c4a18eaaa75b0,12,0,1,0
1d12ae984947439dac954de31de67318,2e5b9df3d07d00d3,1,0,1,8
46c8251232c442b1b15e625932a10ea0,2b18696c444e4f29,7,3,1,4
95375ef438f249d68a5d5bef00d0afb9,349450eec80ff642,2,3,1,1000000000
95375ef438f249d68a5d5bef00d0afb9,efd7b0ac60715c22,3,0,1,4
a5c761e80b9846e1a961920cea4598a8,6a375ebc1138d2a1,5,4,1,1
a5c761e80b9846e1a961920cea4598a8,b769611dd5b0165d,5,4,1,8
25efb0828d0048688b9cdcafbf8e1915,c00e9b70a39b2a60,0,1,1,0
c437e39063b94b68a321781e7a944f9c,947b3b9571aaf12f,4,3,1,5
d7f36abec9c74cefb5d8d74ba174e1f4,0762548788ebaff5,3,0,1,1000000000
fb1967709c1d4a3697ea7608a310c1c3,649d93f734515bec,2,6,1,9
fb1967709c1d4a3697ea7608a310c1c3,649d93f734515bec,3,6,1,9
fb1967709c1d4a3697ea7608a310c1c3,649d93f734515bec,7,6,1,9
f9e2bdb824534e2ca719f8cca0f51d4c,fd10bac06e25d750,12,0,1,29
c725d6e01c6c414c8bf1e5b9cdc7b2c1,dbd0ec76133ce14f,0,0,1,3
c725d6e01c6c414c8bf1e5b9cdc7b2c1,dbd0ec76133ce14f,1,0,1,3
c725d6e01c6c414c8bf1e5b9cdc7b2c1,dbd0ec76133ce14f,2,0,1,3
e6d24762a7dc4c2c9b9b533fef634ac9,a8a32150bf1bee29,0,1,1,1
e6d24762a7dc4c2c9b9b533fef634ac9,a8a32150bf1bee29,0,2,1,1
1689befa3a604b6fb8f5026026f2ae5a,8127a5e3b34a8800,4,0,1,4
1689befa3a604b6fb8f5026026f2ae5a,8127a5e3b34a8800,4,1,1,4
b526908b99fc4f94b6acc27a6bafccf8,971005bd4971ff54,18,3,1,0
944d2c197f894bd5b99aeec742a64b0a,647d128848119def,11,0,1,0
944d2c197f894bd5b99aeec742a64b0a,a19c71b0e5cb3d1e,2,1,1,1
35d866373e9647e5aecb3d9f5620cace,a1d0da278ac325e5,2,2,1,0
d49ada3586e64ea79bc9bd509b504c2a,73edc0bb684ef075,0,4,1,1000000000
d49ada3586e64ea79bc9bd509b504c2a,73edc0bb684ef075,1,4,1,1000000000
d49ada3586e64ea79bc9bd509b504c2a,73edc0bb684ef075,4,4,1,1000000000
def143fc96424cf2a02dfea2b616e432,e6137ab3654ae53b,13,6,1,0
def143fc96424cf2a02dfea2b616e432,e6137ab3654ae53b,24,6,1,0
568073c8e00d47d28896b08e2680d5d0,f087a08d3c726883,2,4,1,5
568073c8e00d47d28896b08e2680d5d0,f087a08d3c726883,2,5,1,5
6934427f50dd4142a3926119bf1ef438,d53db526dc972b3a,1,0,1,1
6934427f50dd4142a3926119bf1ef438,d53db526dc972b3a,2,0,1,1
6934427f50dd4142a3926119bf1ef438,d53db526dc972b3a,3,0,1,1
a22f3e0a94b84d34a18aaec702cce8a9,092293d5392eb3ce,5,1,1,0
6bfa697662104c16ac9c602529ddec92,fc3733c4ddbb94ab,0,0,1,14
1281e54b9f3f40fa9b25d238b760e028,2cddd40e35688262,1,0,1,0
647ec3a464ae44d2932e253200d3c297,11e57aea1431d5a3,1,1,1,0
647ec3a464ae44d2932e253200d3c297,11e57aea1431d5a3,2,1,1,0
1b5c84894bad4ddab6bb6fd33ce7db6d,5cb6fd80f2b64df8,4,0,1,0
1b5c84894bad4ddab6bb6fd33ce7db6d,5cb6fd80f2b64df8,4,1,1,0
76edd234d9d04cea96e20d6087225c77,9ea60be111049a4f,0,0,1,2
76edd234d9d04cea96e20d6087225c77,9ea60be111049a4f,0,1,1,2
76edd234d9d04cea96e20d6087225c77,e656e54ae32d4e06,1,0,1,1000000000
76edd234d9d04cea96e20d6087225c77,e656e54ae32d4e06,1,1,1,1000000000
9f40dbf087764ebb9b265d8c81bdffc5,f0839c075316c619,2,0,1,1
8daf8fd148da45fd98e8dc8ed027f683,51116627062ee5f2,4,0,1,26
8daf8fd148da45fd98e8dc8ed027f683,51116627062ee5f2,4,2,1,26
d0a0aee479bd494f80db1f320da8646b,da9dff21c21fc45e,0,1,1,19
6b543e07f8084651863b712df301a69d,2d122042a1968053,2,0,1,4
6b543e07f8084651863b712df301a69d,a6dc512a86954d62,4,0,1,0
eac25d2698b649578b55db4bdeb52324,50f4a4f5e517e3e6,12,0,1,13
eac25d2698b649578b55db4bdeb52324,50f4a4f5e517e3e6,12,1,1,13
eac25d2698b649578b55db4bdeb52324,50f4a4f5e517e3e6,12,2,1,13
eac25d2698b649578b55db4bdeb52324,50f4a4f5e517e3e6,12,3,1,13
eac25d2698b649578b55db4bdeb52324,50f4a4f5e517e3e6,12,4,1,13
94e4e51e3ca0437ebceead3adefd75c5,5850fbe1c27c2beb,3,2,1,2
6035ee738cdd4a2388f28b8df1dd1c54,6e42e9b77624bfa3,3,7,1,5
75a45eddb89841d2b76936fb21af22bb,23d92b876a5507f9,0,0,1,1
75a45eddb89841d2b76936fb21af22bb,abe35abc09f8bbec,0,2,1,0
4b90118aba6a4ca4a711b9b640d4af77,487652abf7472843,4,3,1,4
b2585208a8b0415f97fb82bd3ce4a407,1aaf1a8d9a9d7a0a,10,0,1,1
a51d44b9d4d9445781229515f57ced2a,5e7a16a91ac7ff7d,1,4,1,0
a51d44b9d4d9445781229515f57ced2a,5e7a16a91ac7ff7d,2,4,1,0
a51d44b9d4d9445781229515f57ced2a,5e7a16a91ac7ff7d,3,4,1,0
f574b39452d247068c8fe081320dc0cf,1016c91d1a5475af,3,3,1,13
f574b39452d247068c8fe081320dc0cf,1016c91d1a5475af,5,3,1,13
f574b39452d247068c8fe081320dc0cf,1016c91d1a5475af,8,3,1,13
92aa5db9e2c7489fa3bc831547b5bcf8,a36a17765d587c50,1,0,1,1
92aa5db9e2c7489fa3bc831547b5bcf8,a36a17765d587c50,3,0,1,1
92aa5db9e2c7489fa3bc831547b5bcf8,a36a17765d587c50,4,0,1,1
0bc14dfe5dae4c1fb3980f6a396267bf,80d51147efb9e126,1,2,1,0
0bc14dfe5dae4c1fb3980f6a396267bf,80d51147efb9e126,2,2,1,0
81bf1d19c48e4777b7ebeba6e004cdeb,8d188d6b03684fbb,5,0,1,1
07a02c082d0b43129fd9272e8ef649b9,becf81a32250cd92,6,0,1,2
07a02c082d0b43129fd9272e8ef649b9,becf81a32250cd92,6,1,1,2
07a02c082d0b43129fd9272e8ef649b9,becf81a32250cd92,6,3,1,2
07a02c082d0b43129fd9272e8ef649b9,becf81a32250cd92,6,4,1,2
b59ae9e8f22349cb9f58aa93248cfc7c,5f7e1227adb87c42,1,0,1,0
b1b9d53ddf694ef98bb891c0ba95dc6a,02351b81395028eb,0,0,1,1
b1b9d53ddf694ef98bb891c0ba95dc6a,02351b81395028eb,8,0,1,1
289a3673886942acb52446b04c70431d,7a33432dd790ccdb,1,1,1,1
456001e6468242dcaf9f8dddf18d33e2,fd159a2571aad6e4,9,0,1,1
f07570db359847ba8cd971d97aa38e99,c07ddc1dcfbbfdb2,8,2,1,1000000000
f07570db359847ba8cd971d97aa38e99,c07ddc1dcfbbfdb2,9,2,1,1000000000
c965eace4b6647ad97b1a1c950e46582,e948d36caed66a4c,0,1,1,1
95c8e255e1bb4b79a7187c3f16c78b80,41cb58daabeb4c4e,0,3,1,0
2e84d07d7e93472c9461d0e582801a75,0afdc9683f920f31,3,0,1,3
2e84d07d7e93472c9461d0e582801a75,6801485ccb1720a0,9,1,1,1
f4dff18e510e4053ab0c03c2ff399cbe,3d610d49b3f9d14c,1,1,1,1
af76bcd251d94cbbb50897cebf058f14,8d592d726d6ca85d,7,0,1,1000000000
a18850f2b7e44e1483bbbfee7cdaccb1,11ec77e8f8abf1f2,1,0,1,0
a18850f2b7e44e1483bbbfee7cdaccb1,11ec77e8f8abf1f2,1,1,1,0
a18850f2b7e44e1483bbbfee7cdaccb1,11ec77e8f8abf1f2,2,0,1,0
a18850f2b7e44e1483bbbfee7cdaccb1,11ec77e8f8abf1f2,2,1,1,0
f5508865f2404e43ad8f33e448b5e3bc,62de287a589521f6,3,2,1,2
f5508865f2404e43ad8f33e448b5e3bc,62de287a589521f6,3,4,1,2
dcdf57ae8bbd4b1db0127610437fa0d6,f0839c075316c619,3,0,1,1
dcdf57ae8bbd4b1db0127610437fa0d6,f0839c075316c619,4,0,1,1
6968e61890a74c2c85053e508a3fa982,33194453984f4667,3,2,1,1
0355ae36762e4004b63c5997f69f8150,92ce0f648926451b,1,4,1,2
ee7144258eb74757bbe4dc86feef7fc1,2bb565879f9323b5,2,1,1,11
85d72b903e954482b4a53164250b451b,ab0644e450270bfb,0,0,1,8
85d72b903e954482b4a53164250b451b,c4e52624fd1c4f40,4,0,1,0
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,0,0,1,1000000000
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,0,1,1,1000000000
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,0,2,1,1000000000
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,0,3,1,1000000000
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,0,4,1,1000000000
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,1,4,1,1000000000
b9453bf4db114dbcb6f95d56abb21b7c,d61886683c990d05,2,4,1,1000000000
5ad6835154ab4a069f79f426c1c7841a,455ec9472399f9c1,3,0,1,0
b270eb40a12b48c5832f5199ff9d0f69,11ac98e7e0421739,3,1,1,2
b270eb40a12b48c5832f5199ff9d0f69,11ac98e7e0421739,3,2,1,2
daff9cb1167d46289adba4fb32d50c13,19a7dda84f41612a,0,0,1,5
daff9cb1167d46289adba4fb32d50c13,19a7dda84f41612a,0,1,1,5
fcf1ad1bc974497ba1a7756f5e08da0d,aa5231b1959244ef,1,0,1,2
3392375161b74188a831efeec4b63de1,0128543267020718,5,2,1,8
3392375161b74188a831efeec4b63de1,2c268584c20680c0,1,1,1,0
3392375161b74188a831efeec4b63de1,bcd873636f3b8e49,1,0,1,1000000000
f1365e6c7c89409cbd632f69281a6023,71782e00c6e0192e,0,0,1,0
f1365e6c7c89409cbd632f69281a6023,71782e00c6e0192e,0,2,1,0
e66b6f10e3e34f16a4ad48d331c5fd1c,b89329579ef25a70,2,0,1,5
bde4dec8b44b4bea89aa989c0b77238a,b9384fe431c3dffd,0,1,1,1
bde4dec8b44b4bea89aa989c0b77238a,cadf85fee5f4c0b3,0,1,1,0
3cee30b835c54114afddecf06ea28ff4,d4c2055d879b6b10,0,2,1,0
f8dd410613ee45ca89397edb694c05ff,7940be5e2a09aa87,3,0,1,1000000000
f8dd410613ee45ca89397edb694c05ff,7940be5e2a09aa87,3,1,1,1000000000
dba815b4f1bd4326a961e2ad0c06ab58,00859f2732c7d663,5,0,1,0
dba815b4f1bd4326a961e2ad0c06ab58,00859f2732c7d663,5,1,1,0
9f58a6c26ca04b8393f1c90948fc244c,965d12d29c4e1402,17,0,1,16
9f58a6c26ca04b8393f1c90948fc244c,965d12d29c4e1402,17,1,1,16
fc5d87e9a1664db99942df53ecb99223,02cdc2fad8ed8963,0,1,1,0
fc5d87e9a1664db99942df53ecb99223,02cdc2fad8ed8963,0,2,1,0
8a381a895c224131b3c801d2cff8fa17,fdd1f2f6c1738cde,1,0,1,18
c6c249f285bc4435ab8dc19fb9693fa0,59e8286a01a31aef,1,0,1,0
c6c249f285bc4435ab8dc19fb9693fa0,59e8286a01a31aef,2,0,1,0
c6c249f285bc4435ab8dc19fb9693fa0,59e8286a01a31aef,3,0,1,0
c6c249f285bc4435ab8dc19fb9693fa0,59e8286a01a31aef,4,0,1,0
cc117dadefbb4222aef515e01e537c10,3604882c9a8499e7,0,0,1,0
cc117dadefbb4222aef515e01e537c10,3604882c9a8499e7,3,0,1,0
34e1a0e789a74b3185aee9dc7edba1d2,9c66772bfbd32a12,3,0,1,1
34e1a0e789a74b3185aee9dc7edba1d2,9c66772bfbd32a12,4,0,1,1
c5960dcdc1714addb5246a5d09e63b24,08c5b9a16e087cc9,18,0,1,14
c5960dcdc1714addb5246a5d09e63b24,08c5b9a16e087cc9,18,2,1,14
ce5473e074d34d06819fe72892ec7a67,f724a4c7d61b154c,4,0,1,4
ce5473e074d34d06819fe72892ec7a67,f724a4c7d61b154c,8,0,1,4
df817c0256c04b9580b7346234d4add3,28f85e55f45c2533,1,1,1,6
df817c0256c04b9580b7346234d4add3,8fedd3514705a1cd,5,0,1,0
97f916a6dd09487daa6eb8f02318a985,b08354abb32a8588,2,3,1,0
d5992fcf20e14c0a87c57a33cc5e7cf6,052c59f410092e83,0,2,1,0
d5992fcf20e14c0a87c57a33cc5e7cf6,052c59f410092e83,6,2,1,0
e71770300394410aaed82a091e739ba2,04b5bdf4e3e16fc2,6,0,1,0
e71770300394410aaed82a091e739ba2,04b5bdf4e3e16fc2,11,4,1,0
e71770300394410aaed82a091e739ba2,a643bc4fcbfea809,5,1,1,1000000000
66b08dfeb53341e587e2ef03bc3155a3,d94fddcccbb49d1e,3,0,1,8
66b08dfeb53341e587e2ef03bc3155a3,d94fddcccbb49d1e,3,1,1,8
66b08dfeb53341e587e2ef03bc3155a3,d94fddcccbb49d1e,3,2,1,8
66b08dfeb53341e587e2ef03bc3155a3,d94fddcccbb49d1e,3,3,1,8
df6ff2b4b76e40ab998e90e5327a1e73,ca354b65c7fad5fd,3,0,1,3
52a8a0c8e3a5429f8b7b3c26ade1b698,63ab160c8c6cda36,2,1,1,1
52a8a0c8e3a5429f8b7b3c26ade1b698,63ab160c8c6cda36,2,2,1,1
a811e1d334bb4646b81e7a3ebd25d217,a325b48b0d0ec88c,2,3,1,32
a811e1d334bb4646b81e7a3ebd25d217,a325b48b0d0ec88c,2,4,1,32
a811e1d334bb4646b81e7a3ebd25d217,a325b48b0d0ec88c,4,3,1,32
a811e1d334bb4646b81e7a3ebd25d217,a325b48b0d0ec88c,4,4,1,32
75edcfb846ba4cbba6a112729985c7cd,956eaf55ca6b4d84,1,1,1,16
8cc9e77e94bf4f9f9396ae05742057e1,2c4aa3e2414c05f3,3,0,1,1000000000
79bb6ce8e7f44867a36c88fea6201b57,8e80021a591a6ebf,1,4,1,1
f844ac27b04a43bd8e992b6482adad1c,0bb15b5e51b3df23,6,0,1,0
6b9975639cce4ebdbb7084d633cdb3f3,3eb1f8af5fa8abf5,3,0,1,2
1e38732494a444d58508e5627d3e0100,fe058a86e972493d,0,2,1,1
1e38732494a444d58508e5627d3e0100,fe058a86e972493d,0,3,1,1
04eb60771a8846a28be931110341dca1,a1e8ca2322a5b9c5,0,0,1,3
04eb60771a8846a28be931110341dca1,a1e8ca2322a5b9c5,1,0,1,3
04eb60771a8846a28be931110341dca1,a1e8ca2322a5b9c5,7,0,1,3
e132ca0a2ea94c32a4fc0e051bc2cb43,8ea156719ce11eb8,4,0,1,18
e132ca0a2ea94c32a4fc0e051bc2cb43,8ea156719ce11eb8,4,1,1,18
119635595c584fe1b0f9d5d8cc70a84b,ca54d1ff29a397eb,0,1,1,1000000000
f734f84583db4eef842a587e74b9dd5d,2f6dae8940dabe4d,5,0,1,0
2a0e6d33b74b4977ad88723c1fb70f25,cca857edfe44061d,2,3,1,0
ddecf815085940079d75fcb10eb03777,87c755ce16d9b54f,0,0,1,21
ddecf815085940079d75fcb10eb03777,c206f8deeea0ff6c,0,3,1,1
6de89637969f410398366ff8fbc735e0,034f45babf58bfe2,17,1,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,0,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,1,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,2,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,3,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,4,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,5,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,6,0,1,1000000000
b0c4c287e43f4f8e9ce7da1638805a2c,58bac603ffee3206,7,0,1,1000000000
318c96f6a89b48e3816d61563a5efbdd,f02ad76f6285cfb1,11,5,1,4
91e4e6989ebd4ae58cb1a7d2ff2dbaef,133aefc208318381,11,0,1,1
da403bafee2c43ab803fa905594bc0a7,95b9570e0c52d367,50,1,1,11
1f3b19c20f45448c867d55f7585943ae,971005bd4971ff54,18,1,1,0
b5fd290ca8d046ecb1d3094f02d8b945,11ec77e8f8abf1f2,1,0,1,2
b5fd290ca8d046ecb1d3094f02d8b945,6d6d8b149cc716d3,2,0,1,0
1e724be0e483467dbda4d376b0f832a5,fd10bac06e25d750,6,0,1,17
c54db93f16dc4b7e9ae2f6d399c4d7a3,4794c061fba9fc3f,5,1,1,0
d1fd35004d064318a3f07257277a5100,871113301b29e7a0,0,0,1,1000000000
62b8d513ba734ee3a8ffb16478e6b714,98c0661b1d88a420,6,0,1,0
30239770856a4b38864f6919eb7bf54e,707b1f6ec02ccb6c,0,0,1,1
30239770856a4b38864f6919eb7bf54e,707b1f6ec02ccb6c,0,1,1,1
e9e4e4d5dc75485496f609644c7d67c4,aa952ca302f72ba0,4,2,1,35
e9e4e4d5dc75485496f609644c7d67c4,aa952ca302f72ba0,4,3,1,35
8d4702f1a2b948d3bd041ea8700c0d55,5a114806a95681d2,0,0,1,1
8d4702f1a2b948d3bd041ea8700c0d55,5a114806a95681d2,0,1,1,1
8d4702f1a2b948d3bd041ea8700c0d55,5a114806a95681d2,0,2,1,1
8d4702f1a2b948d3bd041ea8700c0d55,ead045f0288a80e2,0,0,1,0
8d4702f1a2b948d3bd041ea8700c0d55,ead045f0288a80e2,0,1,1,0
8d4702f1a2b948d3bd041ea8700c0d55,ead045f0288a80e2,0,2,1,0
edf7640a0c844e6a9cf28c3305fdbfb5,8b4edbe813594572,9,0,1,32
1239551a6d67495dbf39c3baaafa2f5b,a1b360d14b79a20c,2,2,1,1000000000
02d54938a9514e9c95a7f8880e2ed644,4cf641f1bc62f994,2,0,1,0
02d54938a9514e9c95a7f8880e2ed644,ebbca905cc386fe5,8,1,1,1
6bd7b4899e44465db05af7c4afcc9f0c,0030a46cfde028a7,0,1,1,13
208854d41e0344e3b4e20243802888fe,b407352c2ee5cf40,0,0,1,5
d96dc546a5ec4ce0ad3eaa56f155b282,e971267869961038,0,1,1,12
d96dc546a5ec4ce0ad3eaa56f155b282,e971267869961038,0,2,1,12
3b82eb7e8a7342b48bf5a9ec15d80c66,617a22304426ad37,11,3,1,0
3a4a2262f2cf48c89b1fff2616d07560,27d8e9eff21f12a9,14,0,1,1000000000
1dc3bb321d98403f9a2025275263038b,1af9f0392c4c4071,0,2,1,0
1dc3bb321d98403f9a2025275263038b,8703da536c3da54d,1,4,1,1
1dc3bb321d98403f9a2025275263038b,8703da536c3da54d,2,4,1,1
1e4b310599864637bf43c1b90e53329e,2ed39673fd68f69c,4,1,1,0
1e4b310599864637bf43c1b90e53329e,945507ca0b88080e,1,0,1,25
35a33cbb233f4f61bebd3c21f8c59d43,c7c6004176acb722,3,0,1,0
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,1,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,1,5,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,2,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,2,5,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,3,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,3,5,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,4,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,5,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,5,5,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,6,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,6,5,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,7,4,1,1
a85362d0dc8b4dd4bec1651ee00ab2c1,0422938c14ef950f,7,5,1,1
3bfa9ee3a6c14c99b6fe2fab91da8919,65d84dd6209175b1,0,4,1,0
3bfa9ee3a6c14c99b6fe2fab91da8919,e1e5dd6a12c4edcc,1,1,1,3
905121941682453bbc8184e7d8821af2,daa048fbc34d63a0,23,3,1,1
05bb2a4dc77c4c1a859014995d212a1e,31ad09d8fd6e3531,6,0,1,26
05bb2a4dc77c4c1a859014995d212a1e,fa0c69afbb74cc92,0,0,1,2
cb2ae04b06264b27ac595a06a6780085,b0445d71089d5139,18,0,1,1
e6dd800ce7a24803ae8794eb332d4f34,56c523c918ba20ed,24,0,1,1000000000
e6dd800ce7a24803ae8794eb332d4f34,56c523c918ba20ed,24,3,1,1000000000
a243202058cf4e3b8a6b485d8f665771,d347a8f17e006a54,4,2,1,8
a243202058cf4e3b8a6b485d8f665771,d347a8f17e006a54,4,3,1,8
a243202058cf4e3b8a6b485d8f665771,d347a8f17e006a54,4,4,1,8
18e04b5adc604bedaf4151f03fe44657,e96344a2b1c3a438,3,0,1,2
18e04b5adc604bedaf4151f03fe44657,e96344a2b1c3a438,3,1,1,2
4dbe83aecc7a4288a22ff6f0521924d2,09b623e854b90e7f,0,0,1,1000000000
4dbe83aecc7a4288a22ff6f0521924d2,09b623e854b90e7f,8,0,1,1000000000
4dbe83aecc7a4288a22ff6f0521924d2,09b623e854b90e7f,10,0,1,1000000000
bae25480b80f4a029816fde70ae2d34d,7f3c25fa06e8d6a8,0,1,1,0
b74272c1512d46b4a167ba39817f3a37,76b4d52641a6d376,1,1,1,0
b74272c1512d46b4a167ba39817f3a37,d6c4d2c8742ca87c,1,0,1,1
f8a793070b4343e1a6ed44b35a082b7c,fd7d2d64dd34ccad,1,0,1,1000000000
7dbcbcc29d454bfca716e7d42df0c5fe,961bf3ccc6d7057e,0,0,1,8
92b9a8aea97b4b6380d9ed1b2749a5b6,585f4b03e6c85092,1,0,1,0
3d63b27ac8124f85afcd9d72cc24f940,2d73bc9f670bd9d9,3,1,1,1
3d63b27ac8124f85afcd9d72cc24f940,66a3faca14248a5f,6,3,1,0
ceadf7c60b85482da4ba8dd30a3c6182,8133a794968bd220,1,4,1,29
38b13bec00f44fbd919299ce1dcecc6b,794408c7ed18b7b9,2,1,1,1000000000
38b13bec00f44fbd919299ce1dcecc6b,794408c7ed18b7b9,3,1,1,1000000000
38b13bec00f44fbd919299ce1dcecc6b,794408c7ed18b7b9,5,1,1,1000000000
38b13bec00f44fbd919299ce1dcecc6b,794408c7ed18b7b9,9,1,1,1000000000
38b13bec00f44fbd919299ce1dcecc6b,794408c7ed18b7b9,12,1,1,1000000000
38b13bec00f44fbd919299ce1dcecc6b,794408c7ed18b7b9,13,1,1,1000000000
f1b71f7ce3a64f4ab8a1c70d11fea450,f1413de522712cb4,4,2,1,0
6f6a5c8efa4e45e9894d03573743df9f,11e57aea1431d5a3,1,2,1,0
16b1154d3c9c44c4b53e5f79aa6c40fc,2cc33fbff8b06c2c,0,0,1,0
f43b7806a4c346d8ad14f9ea21daa3ce,7605388d83622858,8,0,1,16
f43b7806a4c346d8ad14f9ea21daa3ce,7605388d83622858,8,1,1,16
b89beba963094b6d82468bc524402b61,f760ec4ad1666cf3,6,0,1,0
3e70a051b6664ebb9df381532d6d0442,bf811a990c384800,9,1,1,14
3e70a051b6664ebb9df381532d6d0442,bf811a990c384800,9,2,1,14
3e70a051b6664ebb9df381532d6d0442,bf811a990c384800,9,3,1,14
a8d1219a108a48efaa7acdd7c8d2f519,c705936fede15481,2,2,1,15
a8d1219a108a48efaa7acdd7c8d2f519,c705936fede15481,2,3,1,15
1b1082b3fa2f403386d208a368b795b6,c96ccbc197f269c9,1,0,1,1000000000
1b1082b3fa2f403386d208a368b795b6,c96ccbc197f269c9,1,1,1,1000000000
1b1082b3fa2f403386d208a368b795b6,c96ccbc197f269c9,1,2,1,1000000000
1b1082b3fa2f403386d208a368b795b6,c96ccbc197f269c9,1,3,1,1000000000
7bc8364b07a2478a96484ad3922d700b,6cbec05886e21130,0,1,1,1
2505bc4ea54b4319aadc04e480e6d5e1,b173a69794ca1f1e,1,2,1,0
9b21c3f39adc46c6b6ebba9c867fcdf6,80d51147efb9e126,12,2,1,0
71c6a20d50f34129a8c7ae9916777ee6,dfd8647ba165f131,5,0,1,10
ff2c4ed82de04a6cbaa1767efa0e982d,759280fdfaaeea1e,0,0,1,2
ff2c4ed82de04a6cbaa1767efa0e982d,759280fdfaaeea1e,6,0,1,2
5d2f483a308140af86f8cf27e2227a46,5beea1a5a71ea7fa,3,6,1,0
5d2f483a308140af86f8cf27e2227a46,5beea1a5a71ea7fa,5,6,1,0
547ba8afeb4b47f9840033db45dd239f,c42b10aeb0ab2934,4,0,1,0
547ba8afeb4b47f9840033db45dd239f,c42b10aeb0ab2934,4,1,1,0
c5c4aba6c8284bcc9a24feaca876aeba,3232feeae30dc1a3,39,2,1,1000000000
04e25e10791e4329bb6a6a046b7a6620,612bf0971836b7e4,6,2,1,1000000000
bd3ba5ac9f0c4546b875d556412e924e,57047875ea78f769,6,0,1,0
bd3ba5ac9f0c4546b875d556412e924e,57047875ea78f769,6,1,1,0
8bc77bbf0b28464f956860633c5013f8,168b9eaae0ad259d,10,0,1,17
8bc77bbf0b28464f956860633c5013f8,f724a4c7d61b154c,4,2,1,11
38c813dab06448f3ab58d45b5400f213,4fb247bc3af3eb86,8,0,1,37
38c813dab06448f3ab58d45b5400f213,4fb247bc3af3eb86,8,1,1,37
b589ad03075a44778270122b2cb4bbde,b85d6d02bc97e8f0,6,3,1,8
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,1,2,1,0
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,2,2,1,0
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,3,2,1,0
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,4,2,1,0
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,5,2,1,0
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,6,2,1,0
fafbc4f4cf2a45a8a5af232e798c4b82,9859143adc37db76,7,2,1,0
189da0f7f2a64dfbb1e150b6335e9f65,bc40b819e89da402,6,1,1,21
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,2,0,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,2,1,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,2,2,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,2,3,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,2,4,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,2,5,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,6,0,1,0
