query_id,query_type,pool,dataset,question,gold_answer,gold_table_id,gold_cells
5e4143651d9b8f8da26c16c7ec36bb1f,arith,hitab_arith,hitab,"how many percent did five states accounte of the $636 million of intramural r&d performed by state agencies in fy 2016: new york, california, florida, south carolina, and connecticut?",[0.664156],163_81_tab2,"[[""163_81_tab2"", 0, 1], [""163_81_tab2"", 5, 1], [""163_81_tab2"", 7, 1], [""163_81_tab2"", 7, 7], [""163_81_tab2"", 10, 1], [""163_81_tab2"", 15, 7]]"
1390b2451cbd630fce763751ada7a5a0,arith,hitab_arith,hitab,"the number of postdocs doing research in science fields in 2019 is similar to that in 2012, how many percentage points has declined?",[11.6],9_11_nsf21304-tab002,"[[""9_11_nsf21304-tab002"", 1, 1], [""9_11_nsf21304-tab002"", 1, 3]]"
a51bef89e5361af01ca018d31c26208e,arith,hitab_arith,hitab,what is the percentage of men drivers who reported having driven an on-road vehicle after consuming two drinks in the hour before driving?,[0.911559],2395,"[[""2395"", 1, 0], [""2395"", 33, 0]]"
31b18bdad0a3fbc1bfb66f10bbdf5b61,arith,hitab_arith,hitab,what percent of gaps were one or two years long?,[54.8],625,"[[""625"", 0, 1], [""625"", 1, 1]]"
82c782a01334f70a818d8a5458140c9d,arith,hitab_arith,hitab,"among cases involving a female accused settled in youth courts, what was the percentage of violent crimes in 2015?",[0.304006],345,"[[""345"", 0, 0], [""345"", 39, 0]]"
2518e450f8efb1991520562397e3451a,arith,hitab_arith,hitab,"in 2011, what is the proportional range of english-language workers in quebec's agri-food sector that were employed?","[96.5, 88.8]",84,"[[""84"", 2, 0], [""84"", 2, 2], [""84"", 2, 4], [""84"", 2, 6], [""84"", 2, 8], [""84"", 2, 10], [""84"", 2, 12]]"
67c2942e362202355d0271ea268f327f,arith,hitab_arith,hitab,"for employer businesses, how many times did non-indigenous csds have as many businesses per community as first nations?",[4.583333],187,"[[""187"", 4, 1], [""187"", 4, 5]]"
96ab2972ecb5ed1297f2f06ec4d8c4dd,arith,hitab_arith,hitab,what is the range of the largest difference outside quebec related to the perception of the rcmp as a very important national symbol?,"[78, 54]",2612,"[[""2612"", 0, 3], [""2612"", 1, 3], [""2612"", 2, 3], [""2612"", 3, 3], [""2612"", 4, 3], [""2612"", 6, 3], [""2612"", 7, 3], [""2612"", 8, 3], [""2612"", 9, 3], [""2612"", 10, 3]]"
6facca706bbb5ae138d0633c5267a207,arith,hitab_arith,hitab,"in 2018, how many percentage points did basic research activities account for of total u.s. r&d expenditures?",[0.166846],64_2_nsf21324-tab002,"[[""64_2_nsf21324-tab002"", 0, 0], [""64_2_nsf21324-tab002"", 9, 0]]"
6f9de46763fbc24724618ce052a21068,arith,hitab_arith,hitab,"for employer businesses, how many times did non-indigenous csds have as many businesses per community as inuit csds?",[3.142857],187,"[[""187"", 4, 3], [""187"", 4, 5]]"
a080b456f9a596237e7683fce6d819d9,arith,hitab_arith,hitab,"business r&d is concentrated in a small number of states, how many percent are with the 10 states with the highest levels of r&d performance accounting of the $233 billion total?",[0.681511],40_159_tab1,"[[""40_159_tab1"", 0, 0], [""40_159_tab1"", 1, 0], [""40_159_tab1"", 2, 0], [""40_159_tab1"", 3, 0], [""40_159_tab1"", 4, 0], [""40_159_tab1"", 5, 0], [""40_159_tab1"", 6, 0], [""40_159_tab1"", 7, 0], [""40_159_tab1"", 8, 0], [""40_159_tab1"", 9, 0], [""40_159_tab1"", 10, 0]]"
9a390a252c7f989faf9f30b779c9bdc7,arith,hitab_arith,hitab,"in cases of physical assault, what was the percentage of females accused in 2015?",[0.239032],345,"[[""345"", 7, 0], [""345"", 7, 5], [""345"", 7, 10]]"
41f4ec5aabf734bc1f5ed3cbcb420d3f,arith,hitab_arith,hitab,what is the percentage of large decline in rate of breaking and entering at the national level was also reported in trois-rivieres in 2015?,[19],2003,"[[""2003"", 7, 7]]"
647b2025498ee69d86ac0eb4e8f69e47,arith,hitab_arith,hitab,"among cases completed in youth criminal court, what was the percentage of theft in the offences involving a female accused in 2015?",[0.161149],345,"[[""345"", 12, 0], [""345"", 39, 0]]"
c45a627aa06e754e6b5b892991e7f007,arith,hitab_arith,hitab,"35 states reported expenditures for healthrelated r&d in fy 2016, how many percent of all state government agency expenditures on health-related r&d was reported by agencies in five states: new york, texas , california, florida, and pennsylvania?",[0.834291],164_81_tab3,"[[""164_81_tab3"", 0, 4], [""164_81_tab3"", 1, 4], [""164_81_tab3"", 2, 4], [""164_81_tab3"", 3, 4], [""164_81_tab3"", 4, 4], [""164_81_tab3"", 6, 4]]"
7cda8ec18aa16aa27980126b1e3f9667,arith,hitab_arith,hitab,what percentage of respondents on average in each year had $0 earnings in the t1ff and no t4 information?,[25.908333],1103,"[[""1103"", 2, 0], [""1103"", 2, 1], [""1103"", 2, 2], [""1103"", 2, 3], [""1103"", 2, 4], [""1103"", 2, 5], [""1103"", 2, 6], [""1103"", 2, 7], [""1103"", 2, 8], [""1103"", 2, 9], [""1103"", 2, 10], [""1103"", 2, 11]]"
e93bde607d5d07319cc53db9ca41c073,arith,hitab_arith,hitab,by what percentage did the number of data entry clerks decline between 1996 and 2016?,[59],2320,"[[""2320"", 3, 2]]"
0b50ea01b19ee635ebef5fc41c50e396,arith,hitab_arith,hitab,"in 2016/2017, there were 5,937 youth that began a period of supervision in correctional services in the eight reporting jurisdictions, how many percent of decrease from 2012/2013?",[44],2212,"[[""2212"", 10, 3]]"
75f9ee64e4f6eb07f0562c354e3b6db9,arith,hitab_arith,hitab,"in 2014, researchers in china were the world's largest producers of s&e publications of any single country, how many percent did researchers produce of the 2.3 million world total?",[17.3],169_84_tab1,"[[""169_84_tab1"", 2, 4]]"
2d39e2a6bd87ab42a982e15565c097fa,arith,hitab_arith,hitab,"after adjustment for inflation, how many percent did federal s&e obligations to academic institutions increase between fy 2013 and fy 2014?",[0.042528],10_112_tab1,"[[""10_112_tab1"", 5, 0], [""10_112_tab1"", 6, 0]]"
86abd1d6f3f27f5997081809295b0484,arith,hitab_arith,hitab,what is the range of the shares of temporary foreign workers with lower skills?,"[24.7, 14.6]",2033,"[[""2033"", 25, 0], [""2033"", 25, 1], [""2033"", 25, 2], [""2033"", 25, 3], [""2033"", 25, 4]]"
37c38d64bac1d2105610ab38f2ec3cff,arith,hitab_arith,hitab,"in contrast, what is the percentage of sherbrooke reported relatively large declines of motor vehicle theft in 2015?",[41],2003,"[[""2003"", 6, 9]]"
10b405aa3cd3355ee42f86b1a6c12f47,arith,hitab_arith,hitab,"of all cases involving a female accused disposed of in adult criminal court in 2014/2015, what was the percentage of property crimes?",[0.335724],345,"[[""345"", 11, 5], [""345"", 39, 5]]"
98eb056b52f0a0b62cb8a828b8d3bb93,arith,hitab_arith,hitab,"in ipv cases, how many times of the proportion of males who received a sentence of custody was as high as that of females found guilty of some form of ipv?",[2.357143],2591,"[[""2591"", 1, 1], [""2591"", 1, 3]]"
e10668e501b1556dbacc065a08a8bdbb,arith,hitab_arith,hitab,what is the percentage of source regions for psr refugees who arrived from 2000 to 2014 comprised by africa and west asia?,[92.3],2793,"[[""2793"", 14, 3], [""2793"", 18, 3]]"
13a034190ce7e917970337ce9055b503,arith,hitab_arith,hitab,"what percent of homicides among female accused involved a victim who was either her spouse, parent, child or other family member?",[54],2073,"[[""2073"", 0, 1], [""2073"", 2, 1], [""2073"", 3, 1], [""2073"", 4, 1]]"
460624dde30218e9471b8a3c8e49142f,arith,hitab_arith,hitab,"over the period 2000 to 2016, how many percentage points of capital goods exports to the united states has declined?",[2.8],1539,"[[""1539"", 14, 6]]"
f55d37dabebdc543ad92972c2745f3ed,arith,hitab_arith,hitab,"for employer businesses, how many times did non-indigenous csds have as many businesses per community as first nations?",[4.583333],187,"[[""187"", 4, 1], [""187"", 4, 5]]"
54c4c36347e25c7ca35ae643977d94c9,arith,hitab_arith,hitab,what is the percentage of impaired drivers who reported having driven an on-road vehicle from the top two income quintiles?,[0.63275],2395,"[[""2395"", 28, 0], [""2395"", 29, 0], [""2395"", 33, 0]]"
7110432e27957602fd7a91838193b1ec,arith,hitab_arith,hitab,"in 2016, how many percentage points did domestically performed business r&d account of national total?",[0.727113],129_62_np16-ib-19308-tab003,"[[""129_62_np16-ib-19308-tab003"", 0, 0], [""129_62_np16-ib-19308-tab003"", 1, 0]]"
ad5413e0d0123ab77e5911ea190a74e2,arith,hitab_arith,hitab,"for employer businesses, how many times did non-indigenous csds have as many businesses per community as inuit csds?",[3.142857],187,"[[""187"", 4, 3], [""187"", 4, 5]]"
b54d67af14a701a13dfa08538c813dca,arith,hitab_arith,hitab,"the employment rate for aboriginal people living on reserve was 47.3% in 2011, compared to 71.1% for their counterparts living off-reserve-a difference of 23.8 percentage points.",[23.8],1604,"[[""1604"", 1, 2]]"
43ae00a886f32476809b7de83cd3cb19,arith,hitab_arith,hitab,how many times did the percentage of women who experienced unwanted behaviours in public places more than they were online in the past 12 months of 2018?,[1.728261],914,"[[""914"", 7, 0], [""914"", 15, 0]]"
40f2c17be74f73ef98134e84ca85f0f4,arith,hitab_arith,hitab,"after adjustment for inflation, how many million dollars did federal s&e obligations to academic institutions increase between fy 2013 and fy 2014?",[1164],10_112_tab1,"[[""10_112_tab1"", 5, 0], [""10_112_tab1"", 6, 0]]"
e1b68a2cf7a80ea6437c6a5fdb701fe5,arith,hitab_arith,hitab,"in cases of failure to appear in court, what was the percentage of females accused among youth in 2015?",[0.374359],345,"[[""345"", 19, 0], [""345"", 19, 4]]"
433,arith,rhb_num,realhitbench,What is the total number of new business births across all CASE sectors in the East Midlands?,3205,economy-table13,"[[""economy-table13"", 6, 0]]"
1430,arith,rhb_num,realhitbench,What is the difference in the number of women receiving contraceptive pills between the 2021 WITH Mitigation scenario and the 2021 WITHOUT Mitigation scenario?,"133,500",society-table38,"[[""society-table38"", 8, 13], [""society-table38"", 31, 10]]"
1111,arith,rhb_num,realhitbench,How many materials have a depth difference (DEPTH DIFF) exceeding 100?,14,manufacture-table17,"[[""manufacture-table17"", 58, 5]]"
813,arith,rhb_num,realhitbench,How many members have zero attendance for operations (Ops) during the month?,18,labor-table13,"[[""labor-table13"", 0, 17]]"
1646,arith,rhb_num,realhitbench,What is the difference in the maximum tertiary branch complexity between Mouse #1 and Mouse #3 at 3 months?,0,science-table34,"[[""science-table34"", 5, 2]]"
1586,arith,rhb_num,realhitbench,How many countries in Asia experienced a decrease in the number of deaths due to musculoskeletal disorders from 1986 to 2011?,1,society-table55,"[[""society-table55"", 67, 6]]"
1543,arith,rhb_num,realhitbench,How many animals in the FGF2KO Stress group treated with Vehicle have a time immobile greater than 250 seconds?,5,environment-table40,"[[""environment-table40"", 83, 1]]"
1461,arith,rhb_num,realhitbench,How many types of Effectiveness of Health Facility Mitigation Measures are listed?,3,society-table45,"[[""society-table45"", 8, 0]]"
1390,arith,rhb_num,realhitbench,"How many interventions are listed under the ""Antenatal Care"" category?",13,society-table30,"[[""society-table30"", 12, 0]]"
608,arith,rhb_num,realhitbench,Which department has the least tasks?,"Admin Department,Automation Department",labor-table02,"[[""labor-table02"", 7, 0], [""labor-table02"", 11, 0]]"
2470,arith,rhb_num,realhitbench,How many tickets are associated with the date “Feb-01-15”?,7,economy-table126,"[[""economy-table126"", 15, 4]]"
1378,arith,rhb_num,realhitbench,How many different types of effectiveness measures for health facility mitigation measures are there in the table?,3,society-table25,"[[""society-table25"", 9, 0]]"
391,arith,rhb_num,realhitbench,What is the total participation across all provider types for “of which English”?,1119800,education-table12,"[[""education-table12"", 1, 6]]"
2197,arith,rhb_num,realhitbench,How many religions had an unemployment rate below 4% in 2018? (Final answer should be an integer.),6,religion-table02,"[[""religion-table02"", 20, 1]]"
1145,arith,rhb_num,realhitbench,Which team had the lowest “Away” odds in “Betfair Odds” on 2015/8/15?,Man Utd,economy-table81,"[[""economy-table81"", 12, 0]]"
909,arith,rhb_num,realhitbench,How many transactions were recorded for the “Product” type “Service Work” during the specified date range?,10,economy-table61,"[[""economy-table61"", 24, 3]]"
553,arith,rhb_num,realhitbench,"Rank the regions “North East,” “South West,” and “South East” by their total number of businesses in the sports sector in 2009.","South East, South West, North West",business-table07,"[[""business-table07"", 9, 1], [""business-table07"", 9, 13], [""business-table07"", 9, 15]]"
1503,arith,rhb_num,realhitbench,How many participants in Teaching Group 4 have a total score greater than 40?,5,education-table28,"[[""education-table28"", 8, 3]]"
889,arith,rhb_num,realhitbench,Calculate the total number of participants across all events with a “Time” below 42 minutes.,5,sport-table07,"[[""sport-table07"", 4, 6]]"
2356,arith,rhb_num,realhitbench,"Which player scored more total runs across all their games, and by how many runs?","Rick Bosetti, 33",sport-table13,"[[""sport-table13"", 2, 2], [""sport-table13"", 28, 2]]"
400,arith,rhb_num,realhitbench,What is the total number of individual insolvencies reported in 2018?,115010,economy-table06,"[[""economy-table06"", 6, 0]]"
1497,arith,rhb_num,realhitbench,How many participants in the CAI group have a total score lower than 30?,5,education-table27,"[[""education-table27"", 8, 3]]"
2097,arith,rhb_num,realhitbench,How many male workers aged 25 to 34 are earning at the federal minimum wage? (Final answer should be an integer.),60,labor-table65,"[[""labor-table65"", 26, 2]]"
963,arith,rhb_num,realhitbench,"Which product has the highest beginning stock value, and what is that value?","Lamivudine-Zidovudine 150/300mg, 8400",manufacture-table12,"[[""manufacture-table12"", 13, 0], [""manufacture-table12"", 13, 4]]"
